0.990118,0.138281,3.6336e-06,0.989865,0.140865,0.000270815,3.15758e-08,1.42343e-09,5.56771e-14,1.51972,0.128081,3.87494e-13
0.989997,0.139119,3.70056e-06,0.989719,0.141699,0.000270903,3.19614e-08,1.44969e-09,5.67699e-14,1.51967,0.12886,3.95009e-13
0.989875,0.139956,3.76827e-06,0.989573,0.142534,0.000270969,3.23494e-08,1.47628e-09,5.78782e-14,1.51961,0.12964,4.02629e-13
0.989753,0.140794,3.83672e-06,0.989426,0.143368,0.000271013,3.27398e-08,1.50319e-09,5.90022e-14,1.51956,0.130419,4.10353e-13
0.98963,0.141632,3.90593e-06,0.989279,0.144201,0.000271034,3.31324e-08,1.53042e-09,6.01421e-14,1.51951,0.131199,4.18185e-13
0.989506,0.142469,3.97588e-06,0.98913,0.145035,0.000271033,3.35274e-08,1.55798e-09,6.1298e-14,1.51946,0.131978,4.26123e-13
0.989382,0.143307,4.04658e-06,0.988981,0.145868,0.000271009,3.39247e-08,1.58587e-09,6.24701e-14,1.5194,0.132757,4.34171e-13
0.989256,0.144144,4.11803e-06,0.988832,0.1467,0.000270963,3.43244e-08,1.61409e-09,6.36585e-14,1.51935,0.133537,4.42327e-13
0.98913,0.144981,4.19023e-06,0.988681,0.147532,0.000270894,3.47264e-08,1.64265e-09,6.48634e-14,1.51929,0.134316,4.50594e-13
0.989004,0.145818,4.26318e-06,0.98853,0.148364,0.000270803,3.51307e-08,1.67153e-09,6.60849e-14,1.51924,0.135095,4.58972e-13
0.988876,0.146655,4.33688e-06,0.988379,0.149196,0.00027069,3.55373e-08,1.70076e-09,6.73233e-14,1.51918,0.135875,4.67463e-13
0.988748,0.147492,4.41133e-06,0.988226,0.150027,0.000270554,3.59463e-08,1.73032e-09,6.85786e-14,1.51913,0.136654,4.76067e-13
0.988619,0.148329,4.48653e-06,0.988073,0.150858,0.000270396,3.63576e-08,1.76022e-09,6.98511e-14,1.51907,0.137433,4.84785e-13
0.98849,0.149165,4.56248e-06,0.987919,0.151689,0.000270215,3.67712e-08,1.79046e-09,7.11409e-14,1.51902,0.138212,4.93619e-13
0.988359,0.150002,4.63919e-06,0.987765,0.152519,0.000270011,3.71871e-08,1.82105e-09,7.24481e-14,1.51896,0.138991,5.0257e-13
0.988228,0.150838,4.71664e-06,0.98761,0.153349,0.000269786,3.76054e-08,1.85199e-09,7.3773e-14,1.5189,0.13977,5.11638e-13
